Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR3747403	GS683_0p8: DMU 939, Denmark	Illumina HiSeq 2000	6897	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747403/SRR3747403.sra	SRR3747403.sra	SRR3747403_GS683_0p8_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747403/SRR3747403_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747403/SRR3747403_2.fastq.gz	SRR3747403_2.fastq.gz	SRR3747403_GS683_0p8_DMU_939_Denmark_2.fastq.gz
SRR3747414	GS684_0p8: DMU 939, Denmark	Illumina HiSeq 2000	8205	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747414/SRR3747414.sra	SRR3747414.sra	SRR3747414_GS684_0p8_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747414/SRR3747414_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747414/SRR3747414_1.fastq.gz	SRR3747414_1.fastq.gz	SRR3747414_GS684_0p8_DMU_939_Denmark_1.fastq.gz
SRR3747414	GS684_0p8: DMU 939, Denmark	Illumina HiSeq 2000	8205	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747414/SRR3747414.sra	SRR3747414.sra	SRR3747414_GS684_0p8_DMU_939_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747414/SRR3747414_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747414/SRR3747414_2.fastq.gz	SRR3747414_2.fastq.gz	SRR3747414_GS684_0p8_DMU_939_Denmark_2.fastq.gz
SRR3747415	GS694_0p1: DMU 1005, Denmark	Illumina HiSeq 2000	2956	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747415/SRR3747415.sra	SRR3747415.sra	SRR3747415_GS694_0p1_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747415/SRR3747415_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747415/SRR3747415_1.fastq.gz	SRR3747415_1.fastq.gz	SRR3747415_GS694_0p1_DMU_1005_Denmark_1.fastq.gz
SRR3747415	GS694_0p1: DMU 1005, Denmark	Illumina HiSeq 2000	2956	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747415/SRR3747415.sra	SRR3747415.sra	SRR3747415_GS694_0p1_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747415/SRR3747415_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747415/SRR3747415_2.fastq.gz	SRR3747415_2.fastq.gz	SRR3747415_GS694_0p1_DMU_1005_Denmark_2.fastq.gz
SRR3747416	GS694_0p8: DMU 1005, Denmark	Illumina HiSeq 2000	7163	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747416/SRR3747416.sra	SRR3747416.sra	SRR3747416_GS694_0p8_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/006/SRR3747416/SRR3747416_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/006/SRR3747416/SRR3747416_1.fastq.gz	SRR3747416_1.fastq.gz	SRR3747416_GS694_0p8_DMU_1005_Denmark_1.fastq.gz
SRR3747416	GS694_0p8: DMU 1005, Denmark	Illumina HiSeq 2000	7163	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747416/SRR3747416.sra	SRR3747416.sra	SRR3747416_GS694_0p8_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/006/SRR3747416/SRR3747416_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/006/SRR3747416/SRR3747416_2.fastq.gz	SRR3747416_2.fastq.gz	SRR3747416_GS694_0p8_DMU_1005_Denmark_2.fastq.gz
SRR3747420	GS695_3p0: DMU 1005, Denmark	Illumina HiSeq 2000	7261	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747420/SRR3747420.sra	SRR3747420.sra	SRR3747420_GS695_3p0_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747420/SRR3747420_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747420/SRR3747420_1.fastq.gz	SRR3747420_1.fastq.gz	SRR3747420_GS695_3p0_DMU_1005_Denmark_1.fastq.gz
SRR3747420	GS695_3p0: DMU 1005, Denmark	Illumina HiSeq 2000	7261	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747420/SRR3747420.sra	SRR3747420.sra	SRR3747420_GS695_3p0_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747420/SRR3747420_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747420/SRR3747420_2.fastq.gz	SRR3747420_2.fastq.gz	SRR3747420_GS695_3p0_DMU_1005_Denmark_2.fastq.gz
SRR3747762	GS669_0p1: Raneafjarden,Station RA-2	Illumina HiSeq 2000	9899	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747762/SRR3747762.sra	SRR3747762.sra	SRR3747762_GS669_0p1_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747762/SRR3747762_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747762/SRR3747762_1.fastq.gz	SRR3747762_1.fastq.gz	SRR3747762_GS669_0p1_Raneafjarden_Station_RA-2_1.fastq.gz
SRR3747762	GS669_0p1: Raneafjarden,Station RA-2	Illumina HiSeq 2000	9899	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747762/SRR3747762.sra	SRR3747762.sra	SRR3747762_GS669_0p1_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747762/SRR3747762_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747762/SRR3747762_2.fastq.gz	SRR3747762_2.fastq.gz	SRR3747762_GS669_0p1_Raneafjarden_Station_RA-2_2.fastq.gz
SRR3747763	GS669_0p8: Raneafjarden,Station RA-2	Illumina HiSeq 2000	2614	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747763/SRR3747763.sra	SRR3747763.sra	SRR3747763_GS669_0p8_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747763/SRR3747763_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747763/SRR3747763_1.fastq.gz	SRR3747763_1.fastq.gz	SRR3747763_GS669_0p8_Raneafjarden_Station_RA-2_1.fastq.gz
SRR3747763	GS669_0p8: Raneafjarden,Station RA-2	Illumina HiSeq 2000	2614	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747763/SRR3747763.sra	SRR3747763.sra	SRR3747763_GS669_0p8_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747763/SRR3747763_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747763/SRR3747763_2.fastq.gz	SRR3747763_2.fastq.gz	SRR3747763_GS669_0p8_Raneafjarden_Station_RA-2_2.fastq.gz
SRR3747764	GS669_3p0: Raneafjarden,Station RA-2	Illumina HiSeq 2000	5055	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747764/SRR3747764.sra	SRR3747764.sra	SRR3747764_GS669_3p0_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747764/SRR3747764_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747764/SRR3747764_1.fastq.gz	SRR3747764_1.fastq.gz	SRR3747764_GS669_3p0_Raneafjarden_Station_RA-2_1.fastq.gz
SRR3747764	GS669_3p0: Raneafjarden,Station RA-2	Illumina HiSeq 2000	5055	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747764/SRR3747764.sra	SRR3747764.sra	SRR3747764_GS669_3p0_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747764/SRR3747764_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747764/SRR3747764_2.fastq.gz	SRR3747764_2.fastq.gz	SRR3747764_GS669_3p0_Raneafjarden_Station_RA-2_2.fastq.gz
SRR3747765	GS670_0p1: Raneafjarden,Station RA-2	Illumina HiSeq 2000	5601	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747765/SRR3747765.sra	SRR3747765.sra	SRR3747765_GS670_0p1_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747765/SRR3747765_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747765/SRR3747765_1.fastq.gz	SRR3747765_1.fastq.gz	SRR3747765_GS670_0p1_Raneafjarden_Station_RA-2_1.fastq.gz
SRR3747765	GS670_0p1: Raneafjarden,Station RA-2	Illumina HiSeq 2000	5601	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747765/SRR3747765.sra	SRR3747765.sra	SRR3747765_GS670_0p1_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747765/SRR3747765_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747765/SRR3747765_2.fastq.gz	SRR3747765_2.fastq.gz	SRR3747765_GS670_0p1_Raneafjarden_Station_RA-2_2.fastq.gz
SRR3747417	GS694_3p0: DMU 1005, Denmark	Illumina HiSeq 2000	4236	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747417/SRR3747417.sra	SRR3747417.sra	SRR3747417_GS694_3p0_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747417/SRR3747417_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747417/SRR3747417_1.fastq.gz	SRR3747417_1.fastq.gz	SRR3747417_GS694_3p0_DMU_1005_Denmark_1.fastq.gz
SRR3747417	GS694_3p0: DMU 1005, Denmark	Illumina HiSeq 2000	4236	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747417/SRR3747417.sra	SRR3747417.sra	SRR3747417_GS694_3p0_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747417/SRR3747417_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747417/SRR3747417_2.fastq.gz	SRR3747417_2.fastq.gz	SRR3747417_GS694_3p0_DMU_1005_Denmark_2.fastq.gz
SRR3747418	GS695_0p1: DMU 1005, Denmark	Illumina HiSeq 2000	18329	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747418/SRR3747418.sra	SRR3747418.sra	SRR3747418_GS695_0p1_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/008/SRR3747418/SRR3747418_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/008/SRR3747418/SRR3747418_1.fastq.gz	SRR3747418_1.fastq.gz	SRR3747418_GS695_0p1_DMU_1005_Denmark_1.fastq.gz
SRR3747418	GS695_0p1: DMU 1005, Denmark	Illumina HiSeq 2000	18329	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747418/SRR3747418.sra	SRR3747418.sra	SRR3747418_GS695_0p1_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/008/SRR3747418/SRR3747418_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/008/SRR3747418/SRR3747418_2.fastq.gz	SRR3747418_2.fastq.gz	SRR3747418_GS695_0p1_DMU_1005_Denmark_2.fastq.gz
SRR3747419	GS695_0p8: DMU 1005, Denmark	Illumina HiSeq 2000	11896	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747419/SRR3747419.sra	SRR3747419.sra	SRR3747419_GS695_0p8_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747419/SRR3747419_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747419/SRR3747419_1.fastq.gz	SRR3747419_1.fastq.gz	SRR3747419_GS695_0p8_DMU_1005_Denmark_1.fastq.gz
SRR3747419	GS695_0p8: DMU 1005, Denmark	Illumina HiSeq 2000	11896	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747419/SRR3747419.sra	SRR3747419.sra	SRR3747419_GS695_0p8_DMU_1005_Denmark.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747419/SRR3747419_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747419/SRR3747419_2.fastq.gz	SRR3747419_2.fastq.gz	SRR3747419_GS695_0p8_DMU_1005_Denmark_2.fastq.gz
SRR3747775	GS670_0p8: Raneafjarden,Station RA-2	Illumina HiSeq 2000	2173	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747775/SRR3747775.sra	SRR3747775.sra	SRR3747775_GS670_0p8_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747775/SRR3747775_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747775/SRR3747775_1.fastq.gz	SRR3747775_1.fastq.gz	SRR3747775_GS670_0p8_Raneafjarden_Station_RA-2_1.fastq.gz
SRR3747775	GS670_0p8: Raneafjarden,Station RA-2	Illumina HiSeq 2000	2173	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747775/SRR3747775.sra	SRR3747775.sra	SRR3747775_GS670_0p8_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/005/SRR3747775/SRR3747775_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/005/SRR3747775/SRR3747775_2.fastq.gz	SRR3747775_2.fastq.gz	SRR3747775_GS670_0p8_Raneafjarden_Station_RA-2_2.fastq.gz
SRR3747800	GS848_ls3: Stockholm Archipelago	Illumina HiSeq 2000	32777	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747800/SRR3747800.sra	SRR3747800.sra	SRR3747800_GS848_ls3_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747800/SRR3747800_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747800/SRR3747800_1.fastq.gz	SRR3747800_1.fastq.gz	SRR3747800_GS848_ls3_Stockholm_Archipelago_1.fastq.gz
SRR3747800	GS848_ls3: Stockholm Archipelago	Illumina HiSeq 2000	32777	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747800/SRR3747800.sra	SRR3747800.sra	SRR3747800_GS848_ls3_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/000/SRR3747800/SRR3747800_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/000/SRR3747800/SRR3747800_2.fastq.gz	SRR3747800_2.fastq.gz	SRR3747800_GS848_ls3_Stockholm_Archipelago_2.fastq.gz
SRR3747799	GS846_ls3: Stockholm Archipelago	Illumina HiSeq 2000	22672	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747799/SRR3747799.sra	SRR3747799.sra	SRR3747799_GS846_ls3_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747799/SRR3747799_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747799/SRR3747799_1.fastq.gz	SRR3747799_1.fastq.gz	SRR3747799_GS846_ls3_Stockholm_Archipelago_1.fastq.gz
SRR3747799	GS846_ls3: Stockholm Archipelago	Illumina HiSeq 2000	22672	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747799/SRR3747799.sra	SRR3747799.sra	SRR3747799_GS846_ls3_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/009/SRR3747799/SRR3747799_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/009/SRR3747799/SRR3747799_2.fastq.gz	SRR3747799_2.fastq.gz	SRR3747799_GS846_ls3_Stockholm_Archipelago_2.fastq.gz
SRR3747777	GS670_3p0: Raneafjarden,Station RA-2	Illumina HiSeq 2000	2623	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747777/SRR3747777.sra	SRR3747777.sra	SRR3747777_GS670_3p0_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747777/SRR3747777_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747777/SRR3747777_1.fastq.gz	SRR3747777_1.fastq.gz	SRR3747777_GS670_3p0_Raneafjarden_Station_RA-2_1.fastq.gz
SRR3747777	GS670_3p0: Raneafjarden,Station RA-2	Illumina HiSeq 2000	2623	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747777/SRR3747777.sra	SRR3747777.sra	SRR3747777_GS670_3p0_Raneafjarden_Station_RA-2.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747777/SRR3747777_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747777/SRR3747777_2.fastq.gz	SRR3747777_2.fastq.gz	SRR3747777_GS670_3p0_Raneafjarden_Station_RA-2_2.fastq.gz
SRR3747802	GS852_ls4: Stockholm Archipelago	Illumina HiSeq 2000	28753	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747802/SRR3747802.sra	SRR3747802.sra	SRR3747802_GS852_ls4_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747802/SRR3747802_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747802/SRR3747802_1.fastq.gz	SRR3747802_1.fastq.gz	SRR3747802_GS852_ls4_Stockholm_Archipelago_1.fastq.gz
SRR3747802	GS852_ls4: Stockholm Archipelago	Illumina HiSeq 2000	28753	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747802/SRR3747802.sra	SRR3747802.sra	SRR3747802_GS852_ls4_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/002/SRR3747802/SRR3747802_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/002/SRR3747802/SRR3747802_2.fastq.gz	SRR3747802_2.fastq.gz	SRR3747802_GS852_ls4_Stockholm_Archipelago_2.fastq.gz
SRR3747797	GS845_ls3: Stockholm Archipelago	Illumina HiSeq 2000	24378	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747797/SRR3747797.sra	SRR3747797.sra	SRR3747797_GS845_ls3_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747797/SRR3747797_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747797/SRR3747797_1.fastq.gz	SRR3747797_1.fastq.gz	SRR3747797_GS845_ls3_Stockholm_Archipelago_1.fastq.gz
SRR3747797	GS845_ls3: Stockholm Archipelago	Illumina HiSeq 2000	24378	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747797/SRR3747797.sra	SRR3747797.sra	SRR3747797_GS845_ls3_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/007/SRR3747797/SRR3747797_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/007/SRR3747797/SRR3747797_2.fastq.gz	SRR3747797_2.fastq.gz	SRR3747797_GS845_ls3_Stockholm_Archipelago_2.fastq.gz
SRR3747803	GS853_ls4: Stockholm Archipelago	Illumina HiSeq 2000	21123	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747803/SRR3747803.sra	SRR3747803.sra	SRR3747803_GS853_ls4_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747803/SRR3747803_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747803/SRR3747803_1.fastq.gz	SRR3747803_1.fastq.gz	SRR3747803_GS853_ls4_Stockholm_Archipelago_1.fastq.gz
SRR3747803	GS853_ls4: Stockholm Archipelago	Illumina HiSeq 2000	21123	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747803/SRR3747803.sra	SRR3747803.sra	SRR3747803_GS853_ls4_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/003/SRR3747803/SRR3747803_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/003/SRR3747803/SRR3747803_2.fastq.gz	SRR3747803_2.fastq.gz	SRR3747803_GS853_ls4_Stockholm_Archipelago_2.fastq.gz
SRR3747804	GS855_ls4: Stockholm Archipelago	Illumina HiSeq 2000	30031	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747804/SRR3747804.sra	SRR3747804.sra	SRR3747804_GS855_ls4_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747804/SRR3747804_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747804/SRR3747804_1.fastq.gz	SRR3747804_1.fastq.gz	SRR3747804_GS855_ls4_Stockholm_Archipelago_1.fastq.gz
SRR3747804	GS855_ls4: Stockholm Archipelago	Illumina HiSeq 2000	30031	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747804/SRR3747804.sra	SRR3747804.sra	SRR3747804_GS855_ls4_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/004/SRR3747804/SRR3747804_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/004/SRR3747804/SRR3747804_2.fastq.gz	SRR3747804_2.fastq.gz	SRR3747804_GS855_ls4_Stockholm_Archipelago_2.fastq.gz
SRR3747806	GS857_ls5: Stockholm Archipelago	Illumina HiSeq 2000	30007	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747806/SRR3747806.sra	SRR3747806.sra	SRR3747806_GS857_ls5_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/006/SRR3747806/SRR3747806_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/006/SRR3747806/SRR3747806_1.fastq.gz	SRR3747806_1.fastq.gz	SRR3747806_GS857_ls5_Stockholm_Archipelago_1.fastq.gz
SRR3747806	GS857_ls5: Stockholm Archipelago	Illumina HiSeq 2000	30007	1467842400000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR374/SRR3747806/SRR3747806.sra	SRR3747806.sra	SRR3747806_GS857_ls5_Stockholm_Archipelago.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR374/006/SRR3747806/SRR3747806_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR374/006/SRR3747806/SRR3747806_2.fastq.gz	SRR3747806_2.fastq.gz	SRR3747806_GS857_ls5_Stockholm_Archipelago_2.fastq.gz
